Time,Motion,Target,Details,Cam_Position,Cam_FocalPoint,Cam_Distance,Sister1,inside/outside_1,Number_of_neighbors,Sister2,inside/outside_2,Sister2_in_Neighborhood
55.008534,Rotate,MainView,-,"(98.17119395394577, 73.18317337827646, 192.30261894406883)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,73,inside,-
55.102403,Rotate,MainView,-,"(111.18257764757301, 52.818132224110315, 193.0627696017653)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,73,inside,-
55.208763,Rotate,MainView,-,"(118.75028411527036, 39.886206799199364, 192.1120706819488)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.2084535095241,101,inside,11,73,inside,-
55.306259,Rotate,MainView,-,"(134.6739435808446, 49.91586073613759, 183.1425859231117)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,73,inside,-
55.408906,Rotate,MainView,-,"(170.72941148122572, 73.99915222867955, 150.87485124778007)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,73,inside,-
55.496118,Rotate,MainView,-,"(198.08356202018325, 94.73539781546526, 104.9318349762138)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,73,inside,-
55.611028,Rotate,MainView,-,"(209.16470662618548, 105.2409409884147, 67.98973661756133)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,73,inside,-
55.716554,Rotate,MainView,-,"(213.1381212860377, 112.08392024746138, 27.96127500306016)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952402,101,inside,11,73,inside,-
55.822604,Rotate,MainView,-,"(210.4986020339695, 114.5892344338765, -6.840736813769546)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,73,inside,-
55.913780,Rotate,MainView,-,"(190.12510966393143, 110.41734015740971, -70.77076716504932)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,73,inside,-
56.008727,Rotate,MainView,-,"(131.75316236316166, 85.5388165150864, -141.39427814108913)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,73,inside,-
56.111631,Rotate,MainView,-,"(115.65295984379509, 77.66234863681298, -152.04102780036226)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,73,inside,-
56.215392,Rotate,MainView,-,"(93.17305282957923, 66.21760712255583, -163.01263620293847)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.208453509524,101,inside,11,73,inside,-
56.315172,Rotate,MainView,-,"(79.0471830498507, 58.791690171947906, -167.8669492896831)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952402,101,inside,11,73,inside,-
56.409747,Rotate,MainView,-,"(64.67295916497339, 51.06440881412928, -171.31942748075772)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,73,inside,-
56.511763,Rotate,MainView,-,"(53.543479352176796, 70.31201403812791, -167.782744670355)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,73,inside,-
56.608187,Rotate,MainView,-,"(34.851603554823605, 100.68913227912238, -156.25666056954896)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.2084535095241,101,inside,11,73,inside,-
56.718082,Rotate,MainView,-,"(-5.130214278742287, 156.75596779186662, -106.06659642990611)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.2084535095241,101,inside,11,73,inside,-
56.807696,Rotate,MainView,-,"(-48.43264673783125, 181.42251492501845, 51.63387848141443)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.2084535095241,101,inside,11,73,inside,-
56.908974,Rotate,MainView,-,"(13.14718220641748, 202.3096861700506, 60.174349783208186)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952416,101,inside,11,73,inside,-
57.011822,Rotate,MainView,-,"(53.79932278251745, 204.49189203452315, 62.91908521099248)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952413,101,inside,11,73,inside,-
57.117489,Rotate,MainView,-,"(101.33719184748625, 196.1861514714927, 63.422143622185864)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952416,101,inside,11,73,inside,-
57.221439,Rotate,MainView,-,"(139.6168815134382, 179.93745766853976, 61.4439729493631)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952416,101,inside,11,73,inside,-
57.313226,Rotate,MainView,-,"(167.1400074211125, 161.40221672798455, 58.31349012000006)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952413,101,inside,11,73,inside,-
57.413619,Rotate,MainView,-,"(175.33281649470013, 154.4167485085067, 57.01567429693624)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.2084535095241,101,inside,11,73,inside,-
57.527576,Rotate,MainView,-,"(226.3700674322805, 78.94110722601266, 40.96400520385511)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,73,inside,-
57.628626,Rotate,MainView,-,"(235.154400109181, -11.320548120182288, 18.93905244427414)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,73,inside,-
57.715429,Rotate,MainView,-,"(180.92213390357827, -114.20004611872825, -9.642767544527374)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,73,inside,-
57.808664,Rotate,MainView,-,"(120.35821214633931, -152.80042356688003, -22.543804798010996)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,73,inside,-
57.935720,Rotate,MainView,-,"(58.1830339556499, -166.13388193764987, -29.23350999451523)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.2084535095241,101,inside,11,73,inside,-
58.028615,Rotate,MainView,-,"(58.691840936632445, -163.4627292378398, -38.86763274970653)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,73,inside,-
58.399736,Click,MainView,34,"(58.691840936632445, -163.4627292378398, -38.86763274970653)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,34,inside,-
58.529670,Rotate,MainView,-,"(0.005683302917227628, -157.51535685078832, -40.07047938856932)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,34,inside,-
58.619591,Rotate,MainView,-,"(-79.66605767927014, -116.3372776571715, -31.585468354378293)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,34,inside,-
58.729272,Rotate,MainView,-,"(-107.23081218781869, -87.19931386832283, -24.098446012641816)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,34,inside,-
58.828247,Rotate,MainView,-,"(-125.69103322844697, -57.58759857865032, -15.998008613825824)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,34,inside,-
58.923660,Rotate,MainView,-,"(-140.60424854569197, -15.152749856361357, -3.7957104179523604)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,34,inside,-
59.028017,Rotate,MainView,-,"(-138.33790398979548, -8.61278077138905, -24.341441069144665)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.208453509524,101,inside,11,34,inside,-
59.117223,Rotate,MainView,-,"(-135.37449682383698, -3.8704441487251104, -38.2747524536976)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952402,101,inside,11,34,inside,-
59.211748,Rotate,MainView,-,"(-131.0310107981226, 1.2890218150956925, -52.61522379199753)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952402,101,inside,11,34,inside,-
59.336468,Rotate,MainView,-,"(-122.06411525037925, 9.38886671274148, -73.55791064746111)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,34,inside,-
59.427901,Rotate,MainView,-,"(-115.95270704854202, 13.93326997799071, -84.51779253779605)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,34,inside,-
59.529076,Rotate,MainView,-,"(-114.30000655243164, 15.074243650132992, -87.18303084295098)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,34,inside,-
60.126580,Rotate,MainView,-,"(-118.8095248145366, 51.73960171792312, -74.23934486558045)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952408,101,inside,11,34,inside,-
60.222672,Rotate,MainView,-,"(-78.87596683857234, 162.56544528033248, -1.2079958285944468)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,34,inside,-
60.328689,Rotate,MainView,-,"(-50.241309739726304, 183.88358854917075, 26.103938816772498)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,34,inside,-
60.425574,Rotate,MainView,-,"(-8.174243185087795, 197.50167068516683, 58.60111008222702)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,34,inside,-
60.527393,Rotate,MainView,-,"(34.06948131802604, 197.1445768314204, 85.18850650945488)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,34,inside,-
60.635520,Rotate,MainView,-,"(51.36689336554964, 205.94429225082885, 57.075694402928406)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.2084535095241,101,inside,11,34,inside,-
60.736289,Rotate,MainView,-,"(55.16197827899056, 207.08423226263423, 50.69825176561505)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,34,inside,-
61.149231,Rotate,MainView,-,"(66.8564499677095, 208.77263757501112, 30.56310737278387)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,34,inside,-
61.229031,Rotate,MainView,-,"(79.83842985642306, 207.24207212621727, 7.309344786779679)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,34,inside,-
61.347916,Rotate,MainView,-,"(103.61069863864185, 193.30153115510296, -38.22237454578821)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952405,101,inside,11,34,inside,-
61.431173,Rotate,MainView,-,"(125.22507469962153, 161.04240516040326, -84.80815675252457)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952402,101,inside,11,34,inside,-
61.537411,Rotate,MainView,-,"(130.68464172798383, 147.11625284861745, -98.1055922381516)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.208453509524,101,inside,11,34,inside,-
61.647022,Rotate,MainView,-,"(134.35461002114738, 135.08934684200446, -107.75027692596146)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.208453509524,101,inside,11,34,inside,-
61.733802,Rotate,MainView,-,"(137.2745733592216, 122.95969214598341, -116.10216269340489)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",191.20845350952393,101,inside,11,34,inside,-
62.623340,ZoomIn,MainView,-,"(121.50547694760027, 104.95072304386946, -93.11841290359281)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712718,101,inside,11,34,inside,-
63.744008,Rotate,MainView,-,"(68.36842832240168, 106.65177620475941, -113.44312207850918)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,34,inside,-
63.857289,Rotate,MainView,-,"(3.180254003399682, 94.33015949984838, -115.79595862103892)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971272,101,inside,11,34,inside,-
63.948813,Rotate,MainView,-,"(-42.00004395561842, 75.80622484999851, -101.77921441609575)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971272,101,inside,11,34,inside,-
64.056181,Rotate,MainView,-,"(-61.91169093524638, 63.87277365053443, -89.69387712337246)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971272,101,inside,11,34,inside,-
64.147698,Rotate,MainView,-,"(-81.61023821926179, 48.18436491800687, -71.65283584528693)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,34,inside,-
64.258562,Rotate,MainView,-,"(-86.4138249416047, 43.4168473002272, -65.77738632934715)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
64.368953,Rotate,MainView,-,"(-85.90829536692078, 41.12450672255868, -67.22519654799459)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,34,inside,-
64.447535,Rotate,MainView,-,"(-79.12217730813822, 19.11346043302597, -79.65092644134575)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
64.549053,Rotate,MainView,-,"(-63.27245970592649, -12.58087313461353, -92.899124293452)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,34,inside,-
64.667663,Rotate,MainView,-,"(-42.93223467157316, -40.38087511281252, -99.60063447592506)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,34,inside,-
64.768103,Rotate,MainView,-,"(-13.083681650877544, -10.833851415436046, -126.95400557886965)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
64.847116,Rotate,MainView,-,"(14.053924231273223, 14.050249346024799, -138.26100972097242)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,34,inside,-
64.948173,Rotate,MainView,-,"(39.4348485918436, 36.125967414018916, -140.6306248435983)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,34,inside,-
65.056520,Rotate,MainView,-,"(65.65314972615974, 57.85047898148724, -135.6817313931669)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,34,inside,-
65.156526,Rotate,MainView,-,"(93.87704280369674, 79.9602302428255, -121.60738504598194)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
65.264915,Rotate,MainView,-,"(129.30624961567767, 105.25425570207817, -87.08369449889429)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
65.367509,Rotate,MainView,-,"(141.6613386333173, 113.03182407781584, -67.8972229335188)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,34,inside,-
65.446676,Rotate,MainView,-,"(155.40510119489906, 120.31945527115403, -37.20773473577889)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,34,inside,-
66.069489,Rotate,MainView,-,"(166.41780335192414, 122.00621290104942, 15.836713020355688)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
66.175970,Rotate,MainView,-,"(161.44968822070007, 108.7904251091142, 77.24417169015571)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
66.267873,Rotate,MainView,-,"(151.42631416937348, 96.01032759550414, 106.01173081493997)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
66.357260,Rotate,MainView,-,"(118.67151009989982, 61.49678173181252, 150.3459742293963)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
66.471143,Rotate,MainView,-,"(101.28178777782875, 44.866854965417076, 162.2797436959047)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
66.563746,Rotate,MainView,-,"(93.65872513462267, 37.80156659444769, 165.97148038343866)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,34,inside,-
66.655227,Rotate,MainView,-,"(94.54830489975058, 36.75971015777615, 165.8138282734679)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
66.657203,Rotate,MainView,-,"(95.43421909244988, 35.716516003501994, 165.64479224003315)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,34,inside,-
66.659682,Rotate,MainView,-,"(96.31640024692487, 34.672063574898985, 165.46438515588284)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,34,inside,-
66.664089,Rotate,MainView,-,"(98.06929500456167, 32.579702140856426, 165.0695136551304)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,34,inside,-
66.677981,Rotate,MainView,-,"(98.06929500456167, 32.579702140856426, 165.0695136551304)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,34,inside,-
66.693947,Rotate,MainView,-,"(94.16639640292124, 29.014072582801766, 166.64352475763312)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,34,inside,-
66.710995,Rotate,MainView,-,"(94.60221947681309, 28.49035413210484, 166.5377075060835)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,34,inside,-
66.766597,Rotate,MainView,-,"(101.02487068744945, 20.61892856383794, 164.60853311474995)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,34,inside,-
66.866397,Rotate,MainView,-,"(101.86414468257362, 19.568207391561604, 164.30312296400882)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,34,inside,-
67.192966,Click,MainView,140,"(101.86414468257362, 19.568207391561604, 164.30312296400882)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,140,inside,-
67.349369,Rotate,MainView,-,"(62.84626787029101, 63.67144117064875, 167.07005502395793)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,140,inside,-
67.456612,Rotate,MainView,-,"(-15.501952682065443, 127.57892888572297, 113.23223128018154)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,140,inside,-
67.569119,Rotate,MainView,-,"(-48.784416821507264, 139.59525300405156, 53.90543215198106)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,140,inside,-
67.666564,Rotate,MainView,-,"(-54.78897934733869, 138.90192112683897, 36.30868180165527)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,140,inside,-
67.775889,Rotate,MainView,-,"(-59.81226511160034, 136.18639280771504, 16.442614740040774)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,140,inside,-
67.862264,Rotate,MainView,-,"(-60.346228240443075, 135.67165930779126, 13.786212529301908)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,140,inside,-
69.196309,Rotate,MainView,-,"(-71.97727691762546, 123.83792615555998, 18.425711520239297)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,140,inside,-
69.295589,Rotate,MainView,-,"(-98.20559244270245, 80.88777973181183, 32.14863720887705)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,140,inside,-
69.372665,Rotate,MainView,-,"(-108.77416750762691, 27.840192036573136, 44.843529451961416)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,140,inside,-
69.470284,Rotate,MainView,-,"(-104.84698153791302, -9.868316723734987, 51.63779496223226)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,140,inside,-
69.568442,Rotate,MainView,-,"(-90.36563084663071, -48.905202359053575, 56.641183410502514)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,140,inside,-
69.684827,Rotate,MainView,-,"(-81.94742061741437, -63.09244439308392, 57.84456526468667)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971272,101,inside,11,140,inside,-
69.796506,Rotate,MainView,-,"(-79.73248900722211, -60.920811164290086, 67.70912759477518)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,140,inside,-
69.908885,Rotate,MainView,-,"(-75.51002949079748, -57.11816275363765, 81.76749641489607)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,140,inside,-
69.977169,Rotate,MainView,-,"(-71.21818949185595, -53.482486474719465, 92.82729504606343)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,140,inside,-
70.080646,Rotate,MainView,-,"(-68.51857764757737, -51.26750488446136, 98.77208195337283)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,140,inside,-
70.188505,Rotate,MainView,-,"(-68.23649503583414, -51.03855793400414, 99.35811331097318)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,140,inside,-
70.856356,Click,MainView,108,"(-68.23649503583414, -51.03855793400414, 99.35811331097318)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
71.037199,DoubleClick,MainView,108,"(-68.23649503583414, -51.03855793400414, 99.35811331097318)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
71.984995,Click,MainView,108,"(-68.23649503583414, -51.03855793400414, 99.35811331097318)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
72.181567,DoubleClick,MainView,108,"(-68.23649503583414, -51.03855793400414, 99.35811331097318)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
73.132583,Click,MainView,108,"(-68.23649503583414, -51.03855793400414, 99.35811331097318)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
74.004336,Rotate,MainView,-,"(-68.51857764757739, -51.26750488446135, 98.77208195337283)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
74.110538,Rotate,MainView,-,"(-63.43009191473039, -47.196599377745045, 108.51213685730049)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
74.207812,Rotate,MainView,-,"(-40.86112560877446, -30.079450458345868, 138.50224780282377)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
74.297979,Rotate,MainView,-,"(-13.882901332552649, -10.687086719706393, 159.30628822092598)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
74.411150,Rotate,MainView,-,"(29.81650323693377, 19.337336777046183, 173.4773572805363)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
74.505464,Rotate,MainView,-,"(42.41949647210356, 27.74811988870927, 174.069237461196)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
74.603518,Rotate,MainView,-,"(53.911746166576656, 35.32796170669062, 173.34683453290546)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
74.703169,Rotate,MainView,-,"(68.75333505917519, 44.98966665329387, 170.62311896373254)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
74.811601,Rotate,MainView,-,"(89.33321932597053, 58.13787917940564, 163.3408424394828)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
74.910851,Rotate,MainView,-,"(106.76223617255712, 69.02001520554262, 153.61212951157694)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
75.010191,Rotate,MainView,-,"(117.70895749829856, 75.71492014235382, 145.53286139564906)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
75.108617,Rotate,MainView,-,"(136.2850404434226, 86.75928460527423, 127.36683807072455)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
75.206615,Rotate,MainView,-,"(118.43133902520218, 110.08534548687712, 123.67663380197835)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
75.308499,Rotate,MainView,-,"(99.04388116810932, 129.3660593035048, 116.64571636707706)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
75.406124,Rotate,MainView,-,"(93.52945234561378, 133.96368116634557, 114.20280340947258)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,108,inside,-
75.498408,Rotate,MainView,-,"(81.13902598859136, 143.06369970695908, 108.09876989595747)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,108,inside,-
75.606161,Rotate,MainView,-,"(66.75197487058446, 151.67461403380162, 100.03365875636966)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,108,inside,-
75.716788,Rotate,MainView,-,"(56.99147105337102, 156.40123044213087, 94.00465876414471)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,108,inside,-
76.510263,Rotate,MainView,-,"(67.00305641936697, 161.50390795547582, 81.86698730143819)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
76.616035,Rotate,MainView,-,"(87.01176230575794, 167.08209648827722, 54.43742724220832)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
76.717655,Rotate,MainView,-,"(102.71315699242113, 166.27288405747555, 29.351798721803604)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
76.810090,Rotate,MainView,-,"(112.83622161402141, 162.47830182210814, 10.931485432014496)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
76.929049,Rotate,MainView,-,"(117.88337308927234, 159.27970128743544, 0.8503721584226369)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
77.036532,Rotate,MainView,-,"(118.45182998679422, 158.8523608826781, -0.3311133958939565)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
77.136019,Rotate,MainView,-,"(121.21097458480358, 156.55680484063393, -6.2177153421256595)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
77.217412,Rotate,MainView,-,"(123.05796186418912, 154.79405586630511, -10.313464709670383)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
77.628089,Rotate,MainView,-,"(123.60185189857796, 154.55342807682712, -9.964606636113404)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
77.737381,Rotate,MainView,-,"(192.53788916065247, 53.28123806118338, 65.90059087391904)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
77.828480,Rotate,MainView,-,"(189.1017365012358, 10.202734923808539, 83.6404048286036)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
78.037605,Rotate,MainView,-,"(185.872595038533, -1.8562055791912613, 87.60061149113531)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
78.130152,Rotate,MainView,-,"(183.33789487888964, -9.403085969054805, 89.85113346842647)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
